year,instance,predicted_class,true_class,test
1990,tradition,pos,pos,polarity
1990,hierarchy,pos,pos,polarity
1990,authority,pos,pos,polarity
1990,permit,pos,pos,polarity
1990,permission,pos,pos,polarity
1990,rank,pos,pos,polarity
1990,leader,pos,pos,polarity
1990,lead,neg,pos,polarity
1990,class,pos,pos,polarity
1990,position,pos,pos,polarity
1990,compliance,pos,pos,polarity
1990,command,pos,pos,polarity
1990,supremacy,pos,pos,polarity
1990,control,pos,pos,polarity
1990,submission,pos,pos,polarity
1990,submit,pos,pos,polarity
1990,commit,neg,pos,polarity
1990,allegiance,pos,pos,polarity
1990,serve,pos,pos,polarity
1990,abide,pos,pos,polarity
1990,deference,pos,pos,polarity
1990,defer,pos,pos,polarity
1990,revered,pos,pos,polarity
1990,idol,neg,pos,polarity
1990,fear,neg,pos,polarity
1990,veneration,pos,pos,polarity
1990,comply,pos,pos,polarity
1990,piety,pos,pos,polarity
1990,pious,pos,pos,polarity
1990,purity,pos,pos,polarity
1990,pure,pos,pos,polarity
1990,clean,pos,pos,polarity
1990,sacred,pos,pos,polarity
1990,chaste,pos,pos,polarity
1990,chastity,pos,pos,polarity
1990,holy,pos,pos,polarity
1990,holiness,pos,pos,polarity
1990,sanctify,neg,pos,polarity
1990,saint,pos,pos,polarity
1990,wholesome,pos,pos,polarity
1990,celibacy,pos,pos,polarity
1990,virgin,pos,pos,polarity
1990,virgins,neg,pos,polarity
1990,austerity,pos,pos,polarity
1990,integrity,pos,pos,polarity
1990,modesty,pos,pos,polarity
1990,abstinence,neg,pos,polarity
1990,abstain,neg,pos,polarity
1990,upright,pos,pos,polarity
1990,maiden,pos,pos,polarity
1990,virtuous,pos,pos,polarity
1990,refined,pos,pos,polarity
1990,decent,pos,pos,polarity
1990,decency,pos,pos,polarity
1990,innocent,neg,pos,polarity
1990,church,pos,pos,polarity
1990,harm,neg,neg,polarity
1990,injure,neg,neg,polarity
1990,injurious,neg,neg,polarity
1990,suffer,neg,neg,polarity
1990,war,neg,neg,polarity
1990,wars,neg,neg,polarity
1990,warlike,neg,neg,polarity
1990,fight,neg,neg,polarity
1990,battle,neg,neg,polarity
1990,violence,neg,neg,polarity
1990,violent,neg,neg,polarity
1990,hurt,neg,neg,polarity
1990,kill,neg,neg,polarity
1990,kills,neg,neg,polarity
1990,killed,neg,neg,polarity
1990,killing,neg,neg,polarity
1990,endanger,neg,neg,polarity
1990,cruel,neg,neg,polarity
1990,brutal,neg,neg,polarity
1990,abuse,neg,neg,polarity
1990,damage,neg,neg,polarity
1990,detrimental,neg,neg,polarity
1990,detriment,pos,neg,polarity
1990,crush,neg,neg,polarity
1990,attack,neg,neg,polarity
1990,annihilate,neg,neg,polarity
1990,destroy,neg,neg,polarity
1990,impair,neg,neg,polarity
1990,wound,neg,neg,polarity
1990,unfair,neg,neg,polarity
1990,unequal,pos,neg,polarity
1990,bias,neg,neg,polarity
1990,unjust,neg,neg,polarity
1990,injustice,neg,neg,polarity
1990,bigotry,neg,neg,polarity
1990,discrimination,neg,neg,polarity
1990,discriminate,neg,neg,polarity
1990,disproportion,neg,neg,polarity
1990,prejudice,neg,neg,polarity
1990,preference,pos,neg,polarity
1990,exclusion,pos,neg,polarity
1990,exclusive,pos,neg,polarity
1990,exclude,neg,neg,polarity
1990,foreign,pos,neg,polarity
1990,enemy,neg,neg,polarity
1990,individual,pos,neg,polarity
1990,deceive,neg,neg,polarity
1990,deception,neg,neg,polarity
1990,spy,neg,neg,polarity
1990,defiance,pos,neg,polarity
1990,rebel,neg,neg,polarity
1990,dissent,pos,neg,polarity
1990,overthrow,neg,neg,polarity
1990,subvert,neg,neg,polarity
1990,seditious,neg,neg,polarity
1990,sedition,neg,neg,polarity
1990,agitated,neg,neg,polarity
1990,illegal,neg,neg,polarity
1990,lawless,neg,neg,polarity
1990,defy,neg,neg,polarity
1990,alienate,pos,neg,polarity
1990,oppose,neg,neg,polarity
1990,protest,neg,neg,polarity
1990,refuse,pos,neg,polarity
1990,riot,neg,neg,polarity
1990,obstruct,neg,neg,polarity
1990,disgust,neg,neg,polarity
1990,corruption,neg,neg,polarity
1990,depraved,neg,neg,polarity
1990,disease,neg,neg,polarity
1990,unclean,neg,neg,polarity
1990,dirt,neg,neg,polarity
1990,contagion,neg,neg,polarity
1990,indecent,neg,neg,polarity
1990,sin,neg,neg,polarity
1990,iniquity,neg,neg,polarity
1990,sinful,neg,neg,polarity
1990,sinner,neg,neg,polarity
1990,sins,neg,neg,polarity
1990,sinned,neg,neg,polarity
1990,whore,pos,neg,polarity
1990,impiety,neg,neg,polarity
1990,impious,neg,neg,polarity
1990,profane,neg,neg,polarity
1990,gross,neg,neg,polarity
1990,repulse,neg,neg,polarity
1990,sick,pos,neg,polarity
1990,promiscuous,neg,neg,polarity
1990,adultery,neg,neg,polarity
1990,debauchery,neg,neg,polarity
1990,defile,neg,neg,polarity
1990,prostitute,pos,neg,polarity
1990,intemperate,neg,neg,polarity
1990,wanton,neg,neg,polarity
1990,profligate,neg,neg,polarity
1990,filth,neg,neg,polarity
1990,tainted,neg,neg,polarity
1990,stain,neg,neg,polarity
1990,debased,neg,neg,polarity
1990,wickedness,neg,neg,polarity
1990,wicked,neg,neg,polarity
1990,blemish,neg,neg,polarity
1990,pervert,neg,neg,polarity
1990,wretched,neg,neg,polarity
1980,safe,+care,+care,categorization
1980,peace,+care,+care,categorization
1980,compassionate,+sanctity,+care,categorization
1980,compassion,+sanctity,+care,categorization
1980,sympathy,+loyalty,+care,categorization
1980,care,+care,+care,categorization
1980,protect,+care,+care,categorization
1980,protector,+care,+care,categorization
1980,protection,+care,+care,categorization
1980,shield,+care,+care,categorization
1980,shelter,+care,+care,categorization
1980,amity,+care,+care,categorization
1980,secure,+care,+care,categorization
1980,benefit,-fairness,+care,categorization
1980,defend,+care,+care,categorization
1980,defender,+care,+care,categorization
1980,defence,+care,+care,categorization
1980,guard,-care,+care,categorization
1980,fair,+fairness,+fairness,categorization
1980,fairly,+fairness,+fairness,categorization
1980,equal,+fairness,+fairness,categorization
1980,justice,+fairness,+fairness,categorization
1980,justness,-sanctity,+fairness,categorization
1980,justification,+fairness,+fairness,categorization
1980,justifies,-authority,+fairness,categorization
1980,justifiable,+fairness,+fairness,categorization
1980,reciprocal,+fairness,+fairness,categorization
1980,impartiality,+fairness,+fairness,categorization
1980,impartial,+fairness,+fairness,categorization
1980,rights,-fairness,+fairness,categorization
1980,equity,+fairness,+fairness,categorization
1980,equivalent,+fairness,+fairness,categorization
1980,balance,+fairness,+fairness,categorization
1980,reasonable,+fairness,+fairness,categorization
1980,constant,+fairness,+fairness,categorization
1980,honest,+sanctity,+fairness,categorization
1980,together,+loyalty,+loyalty,categorization
1980,nation,+loyalty,+loyalty,categorization
1980,family,+loyalty,+loyalty,categorization
1980,families,+loyalty,+loyalty,categorization
1980,group,+loyalty,+loyalty,categorization
1980,patriot,-authority,+loyalty,categorization
1980,community,+loyalty,+loyalty,categorization
1980,companion,+loyalty,+loyalty,categorization
1980,comrades,+loyalty,+loyalty,categorization
1980,collective,+authority,+loyalty,categorization
1980,joint,+loyalty,+loyalty,categorization
1980,unison,+sanctity,+loyalty,categorization
1980,unite,+loyalty,+loyalty,categorization
1980,fellow,+loyalty,+loyalty,categorization
1980,devote,+authority,+loyalty,categorization
1980,member,+loyalty,+loyalty,categorization
1980,ally,+care,+loyalty,categorization
1980,obedience,+authority,+authority,categorization
1980,obey,+authority,+authority,categorization
1980,obedient,+authority,+authority,categorization
1980,duty,+authority,+authority,categorization
1980,law,+authority,+authority,categorization
1980,lawful,+authority,+authority,categorization
1980,legality,-authority,+authority,categorization
1980,legal,+fairness,+authority,categorization
1980,duties,+authority,+authority,categorization
1980,award,+authority,+authority,categorization
1980,honor,+authority,+authority,categorization
1980,respect,+authority,+authority,categorization
1980,respectful,+sanctity,+authority,categorization
1980,respected,+authority,+authority,categorization
1980,respects,+authority,+authority,categorization
1980,order,+authority,+authority,categorization
1980,father,+authority,+authority,categorization
1980,mother,+sanctity,+authority,categorization
1980,mothers,+loyalty,+authority,categorization
1980,tradition,+sanctity,+authority,categorization
1980,hierarchy,+authority,+authority,categorization
1980,authority,+authority,+authority,categorization
1980,permit,+authority,+authority,categorization
1980,permission,+authority,+authority,categorization
1980,rank,+authority,+authority,categorization
1980,leader,+loyalty,+authority,categorization
1980,lead,-care,+authority,categorization
1980,class,+loyalty,+authority,categorization
1980,position,+authority,+authority,categorization
1980,compliance,+authority,+authority,categorization
1980,command,+authority,+authority,categorization
1980,supremacy,+authority,+authority,categorization
1980,control,+authority,+authority,categorization
1980,submission,+authority,+authority,categorization
1980,submit,+authority,+authority,categorization
1980,commit,-care,+authority,categorization
1980,allegiance,+authority,+authority,categorization
1980,serve,+care,+authority,categorization
1980,abide,+authority,+authority,categorization
1980,deference,+authority,+authority,categorization
1980,defer,+authority,+authority,categorization
1980,revered,+sanctity,+authority,categorization
1980,idol,-sanctity,+authority,categorization
1980,fear,-care,+authority,categorization
1980,veneration,+sanctity,+authority,categorization
1980,comply,+authority,+authority,categorization
1980,piety,+sanctity,+sanctity,categorization
1980,pious,+sanctity,+sanctity,categorization
1980,purity,+sanctity,+sanctity,categorization
1980,pure,+sanctity,+sanctity,categorization
1980,clean,+sanctity,+sanctity,categorization
1980,sacred,+sanctity,+sanctity,categorization
1980,chaste,+sanctity,+sanctity,categorization
1980,chastity,+sanctity,+sanctity,categorization
1980,holy,+sanctity,+sanctity,categorization
1980,holiness,+sanctity,+sanctity,categorization
1980,sanctify,-sanctity,+sanctity,categorization
1980,saint,+sanctity,+sanctity,categorization
1980,wholesome,+sanctity,+sanctity,categorization
1980,celibacy,+sanctity,+sanctity,categorization
1980,virgin,+sanctity,+sanctity,categorization
1980,virgins,+sanctity,+sanctity,categorization
1980,austerity,+sanctity,+sanctity,categorization
1980,integrity,+care,+sanctity,categorization
1980,modesty,+sanctity,+sanctity,categorization
1980,abstinence,+sanctity,+sanctity,categorization
1980,abstain,+authority,+sanctity,categorization
1980,upright,+sanctity,+sanctity,categorization
1980,maiden,-sanctity,+sanctity,categorization
1980,virtuous,+sanctity,+sanctity,categorization
1980,refined,+sanctity,+sanctity,categorization
1980,decent,+sanctity,+sanctity,categorization
1980,decency,+sanctity,+sanctity,categorization
1980,innocent,-sanctity,+sanctity,categorization
1980,church,+sanctity,+sanctity,categorization
1980,harm,-care,-care,categorization
1980,injure,-care,-care,categorization
1980,injurious,-care,-care,categorization
1980,suffer,-care,-care,categorization
1980,war,-care,-care,categorization
1980,wars,-authority,-care,categorization
1980,warlike,-care,-care,categorization
1980,fight,-care,-care,categorization
1980,battle,-care,-care,categorization
1980,violence,-authority,-care,categorization
1980,violent,-authority,-care,categorization
1980,hurt,-care,-care,categorization
1980,kill,-care,-care,categorization
1980,kills,-sanctity,-care,categorization
1980,killed,-care,-care,categorization
1980,killing,-care,-care,categorization
1980,endanger,-care,-care,categorization
1980,cruel,-sanctity,-care,categorization
1980,brutal,-authority,-care,categorization
1980,abuse,-care,-care,categorization
1980,damage,-care,-care,categorization
1980,detrimental,-care,-care,categorization
1980,detriment,+care,-care,categorization
1980,crush,-care,-care,categorization
1980,attack,-care,-care,categorization
1980,annihilate,-authority,-care,categorization
1980,destroy,-care,-care,categorization
1980,impair,+authority,-care,categorization
1980,wound,-sanctity,-care,categorization
1980,unfair,-fairness,-fairness,categorization
1980,unequal,-fairness,-fairness,categorization
1980,bias,-fairness,-fairness,categorization
1980,unjust,-fairness,-fairness,categorization
1980,injustice,-care,-fairness,categorization
1980,bigotry,-sanctity,-fairness,categorization
1980,discrimination,-fairness,-fairness,categorization
1980,discriminate,-fairness,-fairness,categorization
1980,disproportion,-sanctity,-fairness,categorization
1980,prejudice,-fairness,-fairness,categorization
1980,preference,+authority,-fairness,categorization
1980,exclusion,-fairness,-fairness,categorization
1980,exclusive,+authority,-fairness,categorization
1980,exclude,-fairness,-fairness,categorization
1980,foreign,+fairness,-loyalty,categorization
1980,enemy,-care,-loyalty,categorization
1980,individual,+loyalty,-loyalty,categorization
1980,deceive,-sanctity,-loyalty,categorization
1980,deception,-loyalty,-loyalty,categorization
1980,spy,-sanctity,-loyalty,categorization
1980,defiance,-authority,-authority,categorization
1980,rebel,-authority,-authority,categorization
1980,dissent,+fairness,-authority,categorization
1980,overthrow,-authority,-authority,categorization
1980,subvert,-authority,-authority,categorization
1980,seditious,-authority,-authority,categorization
1980,sedition,-authority,-authority,categorization
1980,agitated,-sanctity,-authority,categorization
1980,illegal,-fairness,-authority,categorization
1980,lawless,-sanctity,-authority,categorization
1980,defy,-authority,-authority,categorization
1980,alienate,-sanctity,-authority,categorization
1980,oppose,-authority,-authority,categorization
1980,protest,-authority,-authority,categorization
1980,refuse,+authority,-authority,categorization
1980,riot,-care,-authority,categorization
1980,obstruct,-care,-authority,categorization
1980,disgust,-sanctity,-sanctity,categorization
1980,corruption,-authority,-sanctity,categorization
1980,depraved,-sanctity,-sanctity,categorization
1980,disease,-care,-sanctity,categorization
1980,unclean,-sanctity,-sanctity,categorization
1980,dirt,-sanctity,-sanctity,categorization
1980,contagion,-sanctity,-sanctity,categorization
1980,indecent,-sanctity,-sanctity,categorization
1980,sin,-sanctity,-sanctity,categorization
1980,iniquity,-sanctity,-sanctity,categorization
1980,sinful,-sanctity,-sanctity,categorization
1980,sinner,-sanctity,-sanctity,categorization
1980,sins,-sanctity,-sanctity,categorization
1980,sinned,-sanctity,-sanctity,categorization
1980,whore,-sanctity,-sanctity,categorization
1980,impiety,-sanctity,-sanctity,categorization
1980,impious,-sanctity,-sanctity,categorization
1980,profane,-sanctity,-sanctity,categorization
1980,gross,-fairness,-sanctity,categorization
1980,repulse,-authority,-sanctity,categorization
1980,sick,-sanctity,-sanctity,categorization
1980,promiscuous,-sanctity,-sanctity,categorization
